resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,workout_type,average_cadence,average_temp,average_watts,max_watts,weighted_average_watts,device_watts,kilojoules
2,7.5mi Long Run with Runna ✅,12083.7,4821,5691,29.7,Run,Run,13903294105,2025-03-16T16:35:45Z,2025-03-16T12:35:45Z,(GMT-05:00) America/New_York,-14400.0,,,,5,0,0,1,0,False,False,False,False,followers_only,False,,"[42.33759, -71.111749]","[42.341886, -71.109262]",2.506,4.45,True,162.3,175.0,True,True,9.5,1.6,14839950112.0,14839950112,81C8583C-ED52-4457-BCF8-B7C867DFA435.fit,False,1,0,False,142220621,1,a13903294105,qglaGn|_qLc@GUMyAIcAQc@Uq@MUMUA[Ui@QkA{@_Ay@]e@][k@w@[gAMOEQS[{@s@S[Ug@_AiCWe@Yy@mAgB_A{AAKu@yAm@eCCYD_A}@Ha@VcA^M?OPg@J_B|@q@TM?UVa@?y@b@s@NOLuAPoAr@KPWHKX?\Ox@IJs@GQB[KoBMcAg@cAXe@f@}BS[Sm@IAXFi@A_A^oKBwB@a@DKAa@DWGSHeA@eAw@kCGg@Em@DuBJeARaAbA{BEI@KJMLq@b@kUMc@Gi@Su@Eg@Sq@KgAOa@MOK[SuA_@mAKs@_@wCAm@KwAE}BQiA@u@QgCeAgFOqASu@Aa@[mAYoBIY?KK[QaD?wBwCyPUW_@Kq@VY^IBMIe@}@Qy@GuAg@sBKOa@}BMcAIOOw@[u@]cCY_AE}@Q}@[}@EYoCqDIWEgCKi@y@a@My@S[wCiAwBc@aCw@]EaBKODi@d@OAg@Ry@Cs@MCFM?mAg@QUeAo@cAaA}D_Hg@a@}CeAi@Ya@GoAk@m@Ok@g@oBmCc@a@GCMHKb@_@p@I^KP]`A_@p@{@pCyBrEo@nBc@x@c@nAE|@DNRPn@`A`BzAVBlAo@r@EFONDbE~D`@f@jB`BjAvAPB`AbAPFLPj@b@HRPLJn@l@^z@~@b@VpBxB\@p@Tl@@rATT?DEHP^Ex@d@x@fARt@PtA@nAC|EB`AJx@LXHj@`@pA^|AFn@Lb@J~@VrAf@~A`@xA@RJV@Zb@pBRt@l@nCb@rAD^X~@\hB@Rv@|CVl@|@xDL`Af@lBD\Tl@TdAVl@L?ZSxAc@hAk@v@SlF{BvDgAdAq@bFoBRM?IIEk@d@I?AGDQn@YDJIV@h@HNPz@FlA@~@^~Dv@vD~@`BJ\E^Hv@ZfBZfABf@MzGIj@QrH[fIC|@BRC|AEVKdDAdAGn@@TEXI`C?bAInABf@MnBBPO|EM|@Ab@?[jAXlBTvAGPMl@Pr@QJIn@AVRT?TPdARj@mDl@_@RSd@SZHh@ARIRHl@M~@_@PKHMdAg@N@JMLAX@pAq@JOZO@KTIXBl@YFDJOb@KHRBnAVv@R~@Zr@dAtBPXTN`ArADRRXJj@Z~@h@lAPVBNVZ,2,,85.0,,171.1,335.0,159.0,True,824.9
2,Thursday Evening Run with Runna ✅,8077.5,3041,3314,75.5,Run,Run,13876260353,2025-03-13T22:37:37Z,2025-03-13T18:37:37Z,(GMT-05:00) America/New_York,-14400.0,,,,5,0,0,2,0,False,False,False,False,followers_only,False,,"[42.33912, -71.136514]","[42.339368, -71.136232]",2.656,4.7,True,170.7,179.0,False,True,67.7,29.2,14810524514.0,14810524514,1E10425B-E671-478A-9973-37A6CFDFF51C.fit,False,3,0,False,142220621,1,a13876260353,{glaGvgeqLv@bFnAfJDfAHPNpAVrBCJDHBNLzALl@@b@Jd@JjAFb@FPATJVJl@bBfMvBpNDXGHFXBd@@t@HvADz@?\CFBn@Fx@XvA^~@V\PRp@d@RFDFJAbAf@pBn@d@Rb@J`@NH@z@X^TXTHBn@r@hApB`@nADFv@pBNdAHx@At@Cj@Kd@Up@Yd@c@b@INUNcA`ACFo@t@Wb@AJYh@Y|@i@lAq@jB[lBIXIr@Ex@DPAlAF`@AJBdAPxCBRJ~EDv@Jx@?VJn@BbAFj@BnAH\?PFR?`@Hh@ARBd@C`@B`@BDHp@NdELz@FBCXB`@H`@@Z?b@BJAVFp@@j@HnAAPDVBl@Fl@ARINIHMDs@MKQa@[EKc@Wg@g@OE]a@YYm@[YCYKkAOm@AYG[AOBY?GB_@@[F[Jg@VYTq@ZYEUOaAuAOOE?a@g@IIICGSWWICIS{@{@CGa@k@q@}ASs@Wm@_@eBSoACES_BM_@SgCEIC{@OkAGaA@IAw@O}BBYGyAES@e@Ce@B[Ay@BE@i@C{ADSBmB@_FBY@cAAWBQ?q@LgCBS@]DS?[DUDo@Je@@KDGHe@CSNk@Jm@\mADGBQTs@H]Rg@H_@JSLk@N[DSb@gANu@JSH]Fg@N]`@iAV_BB}@FUAMIU]k@_@a@w@o@g@Se@IOUKWW@WGWQGAe@WGEAG_@YKCGMUYIMOMQ_@SWIQOSS_@GAOWCMQ_@?EOYIS?KKSAMQi@Mu@Mg@M}A@qCCqBDE?uAEeAGy@EOK_ASmA?SI]Sc@ASQk@KOESO[Uo@KQ_@a@Uc@a@_@QYs@o@c@YOQg@WEGG?GC?MNOHY@KVq@DU^k@j@mADMh@kALe@Pa@POx@}A\}@?KHMt@oAHYDCFQBOJOPy@d@kAXgARc@dAeBLIRa@PQ^q@r@s@JSL_@Hc@DINKJ@N^Nh@PdAVbABXGJLx@BXFPJj@Dr@FRN\J^lAdIgAkH,2,,86.2,,179.4,255.0,173.0,True,545.4
2,4mi Easy Run with Runna ✅,6461.2,2402,2898,41.2,Run,Run,13856340191,2025-03-11T20:50:03Z,2025-03-11T16:50:03Z,(GMT-05:00) America/New_York,-14400.0,,,,8,0,0,1,0,False,False,False,False,followers_only,False,,"[42.336011, -71.110155]","[42.336545, -71.109522]",2.69,4.86,True,169.4,181.0,False,True,27.3,3.1,14789752025.0,14789752025,2364A70E-3A6F-4C99-8AE2-FF58B35463A4.fit,False,2,0,False,142220621,1,a13856340191,ojkaGrb`qLRNTVLJRDVBZJPLNBXPTR^`@VVJDDFRPJ@NJXDf@ED?ADf@MP?FBJXLT\Vd@Dv@?D@D?NDL?l@HLLx@f@LBr@XDDPJ|@b@`Av@F@`@Tf@RFFb@BPFP@FF@Nd@?XB~A?FGB?VHPHXVJX?LVRPLPB^Rz@\XTf@DPDp@E\?FDHJNDbANRAf@@LSJCHDVDFHN@ZV\d@TxA@b@N`AAZHr@XrAHPX`@JZh@t@DBHCF@FH`@TFARDN?bAOdAHRCFBFLJALJH@NXTDBD?LYr@ERAdAHf@Rl@Z^v@v@Vj@TXPJLN^R^\Th@z@fBXb@Pd@FDFNt@n@b@V\XPDFIFCLCl@SLCTInAQNIF?l@UVE^QD?h@[LEPBPFb@ErAm@LAjAHFBNAf@Rp@BPGHEVa@Fe@?WKi@@YDUAGd@w@\y@RcBJa@Zw@R{@@q@AMEUIO?UEIg@s@o@gA]a@KUOK_AqAo@yA]_AQW[UKC[MeASm@AI@QCk@BQEO?m@JO?UGUAq@Me@GgA[WC[B_@XI@KLGDKRQPq@^i@LG?I@g@@c@GWOa@Yc@_@QKUMa@GK?SHe@CO@SFiAPE@ARQCO?YDYAGBKEMAD@E?KEWAUKq@w@Yu@Sw@?OCECUGKK_@OUEKYc@c@]YOsAQo@c@EOOCIOQKm@cAIYCCE[IY[m@]Q]EOEEJ[ES?k@Em@[m@Qs@_@YIg@a@c@S[a@[W_A_@m@SS?WEIBQCGBa@IQ?k@N_@NQBQFw@r@c@TQPo@^e@^YZKRGDOVgAf@INAJMJI@{@s@Og@EEEAGB]?m@FW?QC]QWSg@o@_Au@OG?LE?]Wc@G]M_@WW[eAaAOU_@YMSg@e@WYYe@g@a@wAiB_@Ok@e@AKKYCQVKLIRG^GV?DSJA?FF@?KCE@Mb@e@FAVUFSHIVm@BYQESMIAQWIAUSO{@OYe@m@IPm@|@AFIF,2,,88.7,,181.1,325.0,162.0,True,434.9
2,K200s with Runna ✅,6825.7,2615,2641,0.0,Run,Run,13847664666,2025-03-10T23:21:48Z,2025-03-10T19:21:48Z,(GMT-05:00) America/New_York,-14400.0,,,,0,0,0,1,0,True,False,False,False,followers_only,False,,[],[],2.61,3.4,True,170.6,177.0,False,True,0.0,0.0,14780409878.0,14780409878,a088778e-68b1-416e-bd06-1b9a4aa160bd.fit,False,0,0,False,142220621,1,a13847664666,,2,,,,,,,,
2,4mi Easy Run with Runna ✅,6452.3,2526,2838,37.4,Run,Run,13791048641,2025-03-04T21:37:04Z,2025-03-04T16:37:04Z,(GMT-05:00) America/New_York,-18000.0,,,,11,0,0,1,0,False,False,False,False,followers_only,False,,"[42.335988, -71.109896]","[42.335855, -71.109026]",2.554,4.72,True,160.1,171.0,False,True,28.0,3.1,14718974226.0,14718974226,FE5C1480-CF2B-45CA-AE68-657D2AC72ACC.fit,False,6,0,False,142220621,1,a13791048641,{jkaG`b`qLf@h@ZRVJX@|Ar@RRDJ^XRZj@ZPFj@@VBNAVIXBF\HNH?h@Zb@HLFLAr@Nt@Ff@Xp@Vz@b@lBjAnAp@hAd@r@NFPHBNA`@FV?FBNCh@@t@HPFNJ@DZ`@LDDHh@TV@DDJBb@TLJ@FP@DBN?v@URDb@RD?NDH?HBXEN@VFVALD^CXDXJd@d@Pp@\lCCZDf@`@jBRd@n@fAJVLL`@JJNVFT@TCNGF?NA`@@N?FBZ@ZADFFDD?NHd@`@LLDLAP]fAAl@Fb@J^f@r@NJt@lAD@Z`@LNh@\b@b@N^\j@HRh@`A@Jd@x@BJTVhAf@LJPDTAFGb@IJ@VCfAWZEPG?IPEj@Ut@S\[LAj@FXELCn@Y`@CHEv@H|AXb@BVQVc@RKB_@?e@Ee@Da@Pe@EG\i@DWRqBZq@BKDG\eA@o@Ei@GKAYWi@m@u@IGMQGOm@}@KKISSSY_@{@_BEEQDi@e@SMQAQBmAGI@[Ku@KkBFc@Ic@MSEWMQEQG]I]AY@YJuAx@YL[H_@Fg@@]AIAM@QEUOq@w@OGOMiA]SCI?}@Vi@FGDW@[HSBUCUBKCK@m@Y][Q]CAYs@KOQaAYgA_@k@o@m@QIyAWSGMIY_@[SKQSS]q@IUAMECYk@IICKEIUM[Iw@?IEE@SCiA]OMWI[So@SSOKEo@g@GEMO]YOEe@WiAWe@AEEiA?QJ[FEDa@HeC|AOPUJo@h@GBIJM`@UZSLI@i@REDM^EF[E[QWYKUCMII{@DWD[AYIg@_@q@u@[Yg@]}@]QCOBGE][}@s@o@u@SM_@c@[UBHAJMf@?JKJITEFKb@IDQd@EHECKp@_@|@Kb@Wd@KZf@kBZaAXs@,2,,86.0,,170.0,294.0,160.0,True,429.3
2,6mi Long Run with Runna ✅,9691.5,3796,3983,33.6,Run,Run,13762603492,2025-03-01T19:21:01Z,2025-03-01T14:21:01Z,(GMT-05:00) America/New_York,-18000.0,,,,3,0,0,2,0,False,False,False,False,followers_only,False,,"[42.336446, -71.111933]","[42.346383, -71.086237]",2.553,5.3,True,173.2,182.0,False,True,18.3,1.6,14688068041.0,14688068041,805DBCD9-83F5-4155-BEEA-F5F7FB2FA60A.fit,False,1,0,False,142220621,1,a13762603492,oalaGd_`qLcCcAq@SuC_@i@DoAc@g@G]Sc@EEK_@Mu@g@i@i@UOc@c@EIq@u@g@u@u@eBw@{@WUg@iAMQOg@c@eAOq@Sa@GEAGQe@k@y@EKSS]g@IQAI_AcBa@cB[{@AQBm@CIM?i@ZkBf@IDELGBqDtAU@KFINW?URyB|@c@NQDEECFm@VS@OFUf@A`@I|@@FEF}@BGGk@?UIGBSEg@EMDi@I[SIAGDs@W[PS^E@]AUEKI_@Eq@CeAS?\?cALwAH}BJwDCMJu@Ac@LqBAYBa@AoAB[CYFm@DaDHeAHyDFc@?WJ}@CeBL_ARoJDKCU@KAa@D}AAk@He@Ag@e@qB@KE[c@qA?KHUW{@Yg@W{@m@yCYoCAo@MeBCKAq@Iu@I_@CO?wBQ}B[eBQk@G[?e@KUM}@Oe@KgAQk@A_@W{@WkACs@GW@c@IuA@s@Eu@c@sCGUq@_Ey@kEEKc@[?_@E?i@cBQYSu@[_CQq@Iy@WeA?YQk@a@{BIU[qBGQ[cCWiAi@sASa@_@e@CQw@m@iCiB[C]QO_@CYOe@SC[Qy@MQKa@IMM{@K{Ae@WOIWm@a@KOICc@@]l@?F]R_@Ou@aCEWIMYIIO?y@Fy@DITK@KLWBw@Gc@a@gACUIEC_@@_BFWGM?gA@ECQAcDGyE?KHSGMAMFcBAsCC]ImG?_CHg@?g@EE?QPoBLo@V{@Lu@^_AXi@`@g@f@e@fAg@h@Ml@Eh@@v@HPF\VDJnAz@j@RAFf@f@ZHRCrDlDHR`@f@BFBt@In@DJD@NTBNCl@CJ@TITu@ZCJBNAb@DL@THTDd@Ab@JTBRA`@B\@HE\A|BD|AZh@dAtApB~Al@p@XRNRj@l@^pADf@VvAPlARx@?JFP?THh@DFRlADHAJKN@RBHTFXdADCTTDTN?BQDCDCCJLOMJfAq@zBy@JIjA]BFvBtLh@h@HRPx@pAfHb@ZXBCZ?VIlABHFpAJ^@VD^FVLXTR@DAXHN?THHNn@?`@BVDDBL?ZNf@Dj@FDDHDd@Jl@GR@HXz@FDKRFDBXEN\r@r@|DDJ@LVXDJAJ@F?r@DVJLAVRlADLPFBFFDDHJt@AVDJJ@Pp@H?Kd@BHG\DL,2,,85.4,,168.5,247.0,165.0,True,639.7
2,4.5mi Easy Run with Runna ✅,7396.3,2945,3258,45.3,Run,Run,13736938602,2025-02-26T22:05:33Z,2025-02-26T17:05:33Z,(GMT-05:00) America/New_York,-18000.0,,,,9,0,0,1,0,False,False,False,False,followers_only,False,,"[42.336049, -71.110033]","[42.335935, -71.109117]",2.511,5.02,True,167.3,177.0,False,True,28.0,3.1,14660176362.0,14660176362,36F0C2E4-3F3E-45D6-BEDA-351270599793.fit,False,1,0,False,142220621,1,a13736938602,{jkaG~a`qLb@^LNXPLDZBHB^VRFl@b@RTPLDHXRHPd@RFFRDJ?ZID?BBJKT?RCF@Hd@FFt@h@N@NCP@^EjANXTVNl@TRNPB^TDJH@f@\TJ`@Vl@TVNt@Zd@HXJ|@Lf@AfADh@NRHNP@JAFDN^NTRH?TP^FXLPNDHp@NFDJIRALGXC`@L@DZJR@FBLCJ?RDf@EFBV?JB`@@^PFFPb@^vCDBBPFvARrABHLLV`@b@dAZXNAl@`@NB\?n@Kf@@`@DVCRNPBRJDHZLFDANYfAEn@@XJ|@N\DHv@r@bA|A`@ZXPd@f@vAvCFF^r@^j@x@`@NL\PFBPA\MRAFEPCl@Qz@O`@QNCR@ZQREDGLENK^MPCTFZ?t@[FH?MRCVKNAVFN?PFTDHDhAJRGHIPWRw@Ek@GWD[Ne@R_@J_@HQRmAA[Ja@n@{AFWB}@Ko@Og@s@_AMYSSUe@YYa@m@OMUe@MO_@{@KMO?QE[]a@OYAw@@GBEC_@GOGMAQ?SGE@u@?MBq@Ec@Eo@SSKm@Oe@Ek@@a@RUD_@XYLG?CIECED]FAFGA]JY?g@KYOWUSIw@i@o@O_@@]Ea@Fo@Jk@RAJK?QDQEYDKCO@[Ea@OKIWWYe@So@Q{@ISAKKUASSc@Ya@GIICMQc@OWAmAWa@c@c@YMQIQE?IS_@{@c@w@ESc@YWEMIWEGAOB[CWO_AYm@Yk@OiAq@CE[UW[WOWM_@KAE]GiBKc@?WFk@HWFQPKBIHUJKJWNc@\a@Vw@n@OJc@l@URSFOLWBCTEHONG?k@g@SKG]IKOGIFU?EBIAAE?o@BQEg@A_@IgAGQKs@EECIoAsBa@y@a@aAWaAYy@MoAGE?s@CE?]EW@KCq@B[C{BFsECm@EQ[iA_@q@K_@GCEQECMWI_@EIICUk@ECG@QSGYB[EEm@MI?a@MEFJd@D@j@b@F@LLGFWr@]p@c@n@GPUVQ`@cA`BMLUf@CJMJITMNERMRAL@N,2,,85.8,,166.3,238.0,157.0,True,489.9
2,Fast 8-4-2s with Runna ✅,9190.6,3845,3845,0.0,Run,Run,13728115138,2025-02-25T23:01:29Z,2025-02-25T18:01:29Z,(GMT-05:00) America/New_York,-18000.0,,,,0,0,0,1,0,True,False,False,False,followers_only,False,,[],[],2.39,3.317,False,,,False,False,0.0,0.0,14650579004.0,14650579004,2c3c51a4-43ab-47e7-9328-6d569ff96e67.fit,False,0,0,False,142220621,1,a13728115138,,2,,,,,,,,
2,5.5mi Progressive Repeat Long Run with Runna ✅,8876.5,3479,4530,26.0,Run,Run,13698590903,2025-02-22T18:13:03Z,2025-02-22T13:13:03Z,(GMT-05:00) America/New_York,-18000.0,,,,0,0,0,1,0,False,False,False,False,followers_only,False,,"[42.354676, -71.112123]","[42.354302, -71.1122]",2.551,4.42,True,159.6,175.0,False,True,9.4,1.6,14618514172.0,14618514172,A3EF9C4F-B412-4F7F-B71E-48E89F2D3A4A.fit,False,0,0,False,142220621,1,a13698590903,yxoaG~r`qLUTgAt@k@Le@V_@FSFe@HU?e@N_ADGBe@DSDa@?c@HECq@JsBLi@Hs@Di@Ju@CSBe@P{@?cBJEAS@OCS?IBS?IDk@?IEQByBCIBQ@ICa@?GBSGQB_@KQBWIIBIEc@?SC}@@gBSo@Fa@BICQHS?SFO?SFq@HIBEDI?c@N}@RQLOBUJ]T_@Lm@^g@PyA|AGVGJMl@S\K`@_@|CCf@E|A@j@?fAFp@NxFEnA?j@]~AOXQj@KHMZCB]j@w@p@s@t@IBKJG@YZE?y@d@i@`@i@XON@Lc@\GHa@ZIT]^OHELQJm@dAY`@KXGFm@pAYd@CLOXCL_@z@OPUx@a@`AIl@?TKb@El@Kb@?l@CJ?XEh@@VCV@`@CXDz@HlAVrBVfA^fAzCfEh@d@d@^JBDFFPfAz@f@VLB\?j@[T_@DSB_@Ke@M[?SeAsCGIY_AUa@EQO[[k@QWCMy@gBEQIKGQCS_@cAKu@KmAH}BJi@LyA`@eAXo@p@iA\_@z@u@RI^UFAXSz@QlAGf@Kd@@|@IRBx@SX]XSTSRYDK\c@fAaE`A{D@QGMB[BKTMRi@\}A\sCAUDo@AQBaACc@B_AAg@FeABcCLyANm@BCTe@FE`@k@p@s@b@U^Mz@Oz@CfBIT@nD?v@DHA\QDG?IEYAeBCW?SCK@OGc@?]t@Gt@?~@En@ANBZEF?j@IXDNALJnBQFDP?XEf@@`@KbBKp@I^SP?ZI^BRF\G\C^KL@tAKDDP?PCF@f@U\IXCZKTA^O`@ChA[XMd@]LCLQVQJQLOt@m@LYTSBGRSNc@^s@RYTUN[LQVSN]\i@r@mBFEHBPN^LHDDJVLHLBB]U_@_@g@YGINa@FIDKrAmAl@u@Na@HKVq@GOBGFe@E[FsAFk@Dm@AL@MNQPwADqDG@@u@F_@CUDiAEo@Bw@GmC@IQ{EKm@C}@Iy@]sBQeAISAMc@mAw@oDKS[yAY{@Ks@Ae@Mw@CYJISqBCH@THr@D`ALjAHVF`@Tv@VfAlEbWAn@JnCEh@FfBArABb@Et@?TBFEN@nACR@`AE^?VIh@AZMh@En@Ix@Ex@BRGj@Cf@s@pAUX,2,,85.8,,170.9,265.0,156.0,True,594.6
2,Lower Body Strength Session with Runna ✅,0.0,739,739,0.0,Workout,Workout,13683490907,2025-02-21T01:59:26Z,2025-02-20T20:59:26Z,(GMT-05:00) America/New_York,-18000.0,,,,0,0,0,1,0,False,False,True,False,followers_only,False,,[],[],0.0,0.0,False,,,False,False,,,,,,False,0,0,False,142220621,1,a13683490907,,2,,,,,,,,
2,Rolling 400s with Runna ✅,5654.0,2137,2137,0.0,Run,Run,13683362087,2025-02-21T01:03:09Z,2025-02-20T20:03:09Z,(GMT-05:00) America/New_York,-18000.0,,,,0,0,0,1,0,True,False,False,False,followers_only,False,,[],[],2.646,2.92,True,152.7,167.0,False,True,0.0,0.0,14601809079.0,14601809079,4d8596a3-f549-4d73-8101-5c8ecf13691e.fit,False,0,0,False,142220621,1,a13683362087,,2,,,,,,,,
2,5mi Long Run with Runna ✅,5547.1,2212,2276,2.7,Run,Run,13698590852,2025-02-15T22:51:25Z,2025-02-15T17:51:25Z,(GMT-05:00) America/New_York,-18000.0,,,,0,0,0,2,0,False,False,False,False,followers_only,False,,"[42.282842, -71.030023]","[42.275086, -71.003816]",2.508,4.12,True,161.7,171.0,False,True,10.2,1.6,14618514027.0,14618514027,4D11B4CF-B099-4081-A8A5-88A270048D59.fit,False,0,0,False,142220621,1,a13698590852,_oaaGrmopLCY?YOo@Ei@?GCCESUsCCEGUAc@GYC]EU@GQu@CWKWEc@?KRK\I^QJCNOMs@GQM{@CWES]}DMy@Ae@WoAAa@Kg@Ee@CE@GFCj@Ed@OF@^KCe@HS\Ex@UXBdAe@LCjBaAbBoAZYNQH_@b@c@|@uAh@s@DIBC`AsA`@y@dAkBb@aAl@kAl@{AP[\}@AIIAUQcA{@FApAnANFH[DE\}@d@{Af@eABSDSn@gBlA{DBSh@uAP_AFIN}@Tw@BU\gAj@_D^cBRw@N}@Pi@Da@\eBNg@j@uCv@qE\sA?IDYh@iCL}@BYAc@AK@a@Jm@^iARYDEVa@FSZe@BIPSJSTYFQf@{@DQLWjAsBJMjAwBfAiBPUt@wAl@y@DIdAeAZUfAk@t@YXEFE`@CXGH@TCrA@VALCH@LC^Bt@EnA?~@IXBRCd@?FAj@BVAND`@AZ@PA`@?ZAZ?H@p@C`B@F@FAfA?FCAHKFi@COCI@SEsABsAEy@Bc@A[BICq@?qABkACQBi@AIBMAo@D_@CGB_@@IEWD_ABc@AgADq@LG?oA`@YNUHc@XMPu@l@o@x@o@fAKLKZ_@p@MLaAjB{@rAO^k@z@GPe@n@,2,,86.0,,168.3,203.0,165.0,True,372.4
2,5mi Long Run with Runna ✅,8851.0,3589,3589,0.0,Run,Run,13637855183,2025-02-15T22:50:00Z,2025-02-15T17:50:00Z,(GMT-05:00) America/New_York,-18000.0,,,,0,0,0,1,0,False,False,True,False,followers_only,False,,[],[],2.466,0.0,False,,,False,False,,,,,,False,0,0,False,142220621,1,a13637855183,,2,,,,,,,,
2,1km Repeats with Runna ✅,4387.1,1826,1826,0.0,Run,Run,13628519436,2025-02-14T22:24:05Z,2025-02-14T17:24:05Z,(GMT-05:00) America/New_York,-18000.0,,,,0,0,0,1,0,True,False,False,False,followers_only,False,,[],[],2.403,2.967,True,173.3,175.0,False,True,0.0,0.0,14541814645.0,14541814645,56e45cd1-5b51-4273-b997-c168b5b6fbdf.fit,False,0,0,False,142220621,1,a13628519436,,2,,,,,,,,
2,2.75mi Easy Run with Runna ✅,4416.9,1796,1796,0.0,Run,Run,13621214201,2025-02-13T23:21:01Z,2025-02-13T18:21:01Z,(GMT-05:00) America/New_York,-18000.0,,,,0,0,0,1,0,True,False,False,False,followers_only,False,,[],[],2.459,2.48,True,157.1,162.0,False,True,0.0,0.0,14533737271.0,14533737271,4babec87-163c-4adf-9a4c-2fb7bf85d7ee.fit,False,0,0,False,142220621,1,a13621214201,,2,,,,,,,,
2,Lower Body Strength Workout with Runna ✅,0.0,1162,1162,0.0,Workout,Workout,13604637811,2025-02-12T01:18:14Z,2025-02-11T20:18:14Z,(GMT-05:00) America/New_York,-18000.0,,,,0,0,0,1,0,False,False,True,False,followers_only,False,,[],[],0.0,0.0,False,,,False,False,,,,,,False,0,0,False,142220621,1,a13604637811,,2,,,,,,,,
2,Over and Unders 1km with Runna ✅,4462.6,1713,1713,0.0,Run,Run,13604531734,2025-02-12T00:46:40Z,2025-02-11T19:46:40Z,(GMT-05:00) America/New_York,-18000.0,,,,0,0,0,1,0,True,False,False,False,followers_only,False,,[],[],2.605,2.9,True,157.6,168.0,False,True,0.0,0.0,14515549972.0,14515549972,5e7f442a-8d18-49d7-8b50-6a2ab395ec11.fit,False,0,0,False,142220621,1,a13604531734,,2,,,,,,,,
2,3mi Long Run with Runna ✅,4839.6,1866,2263,30.9,Run,Run,13576135401,2025-02-08T19:55:01Z,2025-02-08T14:55:01Z,(GMT-05:00) America/New_York,-18000.0,,,,6,0,0,1,0,False,False,False,False,followers_only,False,,"[42.335782, -71.110323]","[42.335908, -71.108797]",2.594,4.88,True,161.3,172.0,False,True,28.0,3.1,14484461805.0,14484461805,E1F494B1-F938-4B99-8D00-CBD875BD0E02.fit,False,1,0,False,142220621,1,a13576135401,gikaGnc`qLl@XRAl@\ZLTZXPv@`Ad@XRD`@BHANGbAENf@l@h@\?PDH?D@^AL@TADBJCRDFBLNTNLBNDh@\n@VNJFHB@F?XPF@HDRPHBLNh@RLLVJBHDIHLx@\RFZFd@Bd@?JMh@?NBX?NHF?RJFP@RERBDLBPLLDDFPFD?TLv@PXP`@RTDLMx@Il@PNHNDF?NHZFh@B~@Ad@FTXHd@JNDp@Jh@ANBd@An@CZNz@HRLNRFFLHXPVRl@Z^LDDEFB^XVJn@ANEN?LGNB^@ZDPELJ\Pl@j@FDRBNKp@J^OFGNEHBHAZLfAxATLf@JH?NDZ@RMLQDSCkAHM@O?oAIgBMCGYFYd@eAf@cAJKLi@@i@Vg@AIGICAEDIAKL}@^c@\mBd@o@?a@KWQo@y@s@WUWUKU@e@Ay@Jg@HELEDg@JG?ICE?CBO?cAUq@g@W]Sk@g@wBOWEQIOSUYSY_@a@QI@gAOSQKMq@k@OQ_@y@Ss@EEQa@Wa@OKICY?QK]CEBi@GI@{@[G?_@YgBy@YSCGSICEg@e@{@_@a@GCEYGi@CSGIBs@?q@T_@Dc@NYTa@`@_@V[PGHg@Xg@b@a@p@UPQD[PG?GFK`@MRu@m@UMIe@KIqARO?WEWK[SKOa@YWYmA{@e@Sc@AUWE?YSKOi@c@s@w@,2,,86.2,,175.0,247.0,159.0,True,326.5
2,2.5mi Easy Run with Runna ✅,5527.6,2369,2437,19.5,Run,Run,13560471783,2025-02-06T23:50:01Z,2025-02-06T18:50:01Z,(GMT-05:00) America/New_York,-18000.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,"[42.339173, -71.13701]","[42.33944, -71.13611]",2.333,5.067,False,,,False,False,41.7,29.2,14467248567.0,14467248567,3c2f08cd-a3b1-47f5-9ec7-816c2180e2ac.fit,False,0,0,False,142220621,1,a13560471783,sglaGhkeqLBJJhAJd@r@hGT~@RZA\DJKf@LRFz@\h@Lj@?`@CJFXFJQh@Gr@@n@Jt@PN^?N`@RxA?PGFH?BJ~BdQAJMPFl@H^Rr@@PL|@JT@PLPDZJVBZ?^CJEJA\Bn@BD@F?TFX@n@HF@P?\Fz@ANBn@d@xCh@dAh@l@b@ZvAl@vAb@ZNn@PRJT@xAh@f@P\TFJTLPPd@f@d@z@DTGHBTVd@@Ld@dA`@v@X`ADZBp@GjAOl@KZw@vAcCbCg@x@s@|AM^Sb@y@zBq@zCYr@MVa@b@SJgA~@i@Zc@NIFWFa@BYAe@Qm@q@w@uAc@e@[YUMUIc@KWMSSSe@Ii@@]hAcE`@aABY@y@EWOe@Ua@IESESAWD_@V]ZUJSDOAa@QY_@IYCm@BOXiAL{@j@kCNg@`@}B@m@G_@w@}C@]BK@@BIVY~@IxCBh@OHGHILWb@k@FCTBJAT]BK?]Fg@BsAGYWeBE_AAk@Gw@?a@MY@MGg@@YDK?a@E_@IWC]EICQ?sAIiAAs@c@qA]qBoAgJ}AiMKEK_A?Ma@{B[kCCg@O}@_@mCKcAKm@KWCi@SwAEKKkAS{@C_@EIIq@,2,,,,,,,,
